name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude,facility_id,no_fly_categories,in_no_fly_zone
کلینیک دکتر فروغ (مرکز جامع طب فیزیکی و توانبخشی),clinic,clinic,clinic,True,False,35.7101117,51.3772662,1336,,False
کلینیک زیبایی آوابیوتی,doctors,doctor,doctors,True,False,35.7664406,51.4566011,1337,,False
مطب دکتر اعظم حسینی جراح و متخصص زنان،زایمان و نازایی,doctors,doctor,doctors,True,False,35.7845657,51.3737781,1338,government_political,True
دکتر کامیلا افتخاری,doctors,doctor,doctors,True,False,35.7780923,51.3604646,1339,government_political,True
موسسه رادیولوژی و سونوگرافی نیکو,doctors,doctor,doctors,True,False,35.7477354,51.4123163,1340,government_political,True
مطب دکتر ضابطی,doctors,,doctors,True,False,35.7664002,51.4306203,1341,government_political,True
مرکز درمان های بیومکانیکی (کایروپراکتیک) دکتر ناصر قلبی,doctors,doctor,doctors,True,False,35.7180697,51.3890633,1342,government_political,True
رادیولوژی و سونوگرافی اطلس,doctors,doctor,doctors,True,False,35.6187302,51.45579,1343,,False
کلینیک پوست، مو و زیبایی دکتر محسن رضایی,clinic,clinic,clinic,True,False,35.7343303,51.494814,1344,airport_buffer,True
آزمایشگاه بابک,,laboratory,laboratory,True,False,35.6812919,51.4495898,1345,airport_buffer,True
مطب دندانپزشکی دکتر طهوری,doctors,doctor,doctors,True,False,35.7579676,51.4062963,1346,government_political,True
دکتر علیرضا شفیعی,doctors,doctor,doctors,True,False,35.801378,51.459888,1347,,False
مرکز زیبایی فلور,clinic,clinic,clinic,True,False,35.8070789,51.4264203,1348,,False
دکتر یسری جهانگیری,doctors,doctor,doctors,True,False,35.7085026,51.3851077,1349,,False
سونوگرافی دکتر هدایی (مرکز تصویربرداری جردن),doctors,doctor,doctors,True,False,35.7681188,51.4196969,1350,,False
مرکز فوق تخصصی ستون فقرات آبادیس,doctors,doctor,doctors,True,False,35.7670695,51.4427921,1351,government_political,True
دکتر وحیدرضا حکمتی,doctors,doctor,doctors,True,False,35.759792,51.4586685,1352,,False
مطب زیبایی شاین,clinic,clinic,clinic,True,False,35.8059376,51.4247256,1353,,False
جراح و متخصص گوش حلق و بینی دکتر جابر قرشی,doctors,doctor,doctors,True,False,35.7469315,51.4495234,1354,,False
دکتر شهرزاد تهرانی جراح و متخصص زنان و زایمان و نازایی,doctors,doctor,doctors,True,False,35.7553101,51.3039797,1355,government_political,True
کلینیک ارتوپدی  دکتر کورش فاتح,clinic,clinic,clinic,True,False,35.7270876,51.3761822,1356,,False
ساختمان پزشكان رفعت جو,clinic,,clinic,True,False,35.7261632,51.3066968,1357,airport_buffer,True
دکتر نرگس مهرابی,doctors,doctor,doctors,True,False,35.5942772,51.4428656,1358,,False
مطب دکتر مصدق خواه,doctors,doctor,doctors,True,False,35.6923585,51.4813569,1359,airport_buffer|government_political,True
دکتر مسیح کاویان,doctors,doctor,doctors,True,False,35.8013908,51.4180439,1360,,False
مطب دکتر ملک خسروی,doctors,doctor,doctors,True,False,35.6725703,51.2660068,1361,airport_buffer,True
استروبوسکوپی تهران (عکسبرداری از حنجره),doctors,doctor,doctors,True,False,35.7782902,51.3611621,1362,government_political,True
استروبوسکوپی,doctors,doctor,doctors,True,False,35.7782113,51.3611865,1363,government_political,True
درمانگاه رضوان,clinic,clinic,clinic,True,False,35.6700989,51.3017566,1364,airport_buffer,True
درمانگاه شبانه روزی امام رضا,clinic,clinic,clinic,True,False,35.6702658,51.2991807,1365,airport_buffer,True
درمانگاههای بیمارستان محب یاس,clinic,clinic,clinic,True,False,35.7175558,51.4149793,1366,government_political,True
مطب پوست و مو و زیبایی آیدا,clinic,clinic,clinic,True,False,35.7341898,51.3572127,1367,,False
مجموعه پزشکی سروتونین,clinic,clinic,clinic,True,False,35.8095614,51.4288235,1368,government_political,True
مرکزتصویربرداری سونوگرافی رادیولوژی دکترتدین,doctors,doctor,doctors,True,False,35.7059505,51.4490343,1369,airport_buffer,True
دکتر بابک رجبلو / مطب دکتر لو,doctors,doctor,doctors,True,False,35.7670076,51.4253818,1370,,False
کلینیک زیبایی زیباچه,clinic,clinic,clinic,True,False,35.7598399,51.3300877,1371,,False
دکترعبدیزدانی,doctors,doctor,doctors,True,False,35.7973363,51.4109188,1372,,False
دکترسپیده اسدی,doctors,doctor,doctors,True,False,35.7973526,51.4109207,1373,,False
دکتر آنا آوامهر,doctors,doctor,doctors,True,False,35.8074144,51.4627997,1374,,False
انستیتو پوست مهسا مولایی (شماره ثبت 53416),clinic,clinic,clinic,True,False,35.7612784,51.4038224,1375,,False
دکتر شهاب آفرینگاه,clinic,clinic,clinic,True,False,35.8013572,51.4599285,1376,,False
مطب دکتر انارکی,doctors,,doctors,True,False,35.7691554,51.3625149,1377,,False
دکتر حبیب سهرابی (جراح زیبایی بینی),doctors,doctor,doctors,True,False,35.7601956,51.415476,1378,,False
کلینیک تخصصی پوست و مو هلیا,clinic,clinic,clinic,True,False,35.8049776,51.464736,1379,,False
مرکز خدمات بین الملل روانشناسی و لکنت زبان اسکیلا,clinic,clinic,clinic,True,False,35.7631062,51.4439642,1380,,False
دکتر کره ئی,clinic,clinic,clinic,True,False,35.7619733,51.4693948,1381,,False
مطب دکتر فاطمه نعمت اللهی,doctors,doctor,doctors,True,False,35.7246433,51.4355273,1382,,False
کلینیک مدینو,clinic,clinic,clinic,True,False,35.7042081,51.385012,1383,government_political,True
کلینیک باروری و درمان های پیشرفته ناباروری سارا,clinic,clinic,clinic,True,False,35.7056796,51.3900343,1384,,False
دکتر محمد علی آبادی زیبایی، پوست و مو,doctors,doctor,doctors,True,False,35.7273591,51.5187139,1385,government_political,True
مطب دكتر سعيد انوری,doctors,doctor,doctors,True,False,35.7636849,51.4435643,1386,,False
کلینیک سیب صورتی,doctors,doctor,doctors,True,False,35.7660991,51.4300296,1387,government_political,True
کلینیک مونالیزا,doctors,doctor,doctors,True,False,35.7662466,51.4300013,1388,government_political,True
مطب دکتر میعاد مهدوی,doctors,doctor,doctors,True,False,35.7776825,51.3360544,1389,government_political,True
Marjan Nuclear medicine center,,laboratory,laboratory,True,False,35.7095989,51.4038655,1390,government_political,True
دکتر سارا جعفری محمدی,doctors,doctor,doctors,True,False,35.7413937,51.4092315,1391,,False
دکتر علی امینی اعصاب وروان,doctors,doctor,doctors,True,False,35.8012923,51.4169613,1392,,False
مطب پوست و مو و لیزر تیارا,doctors,doctor,doctors,True,False,35.6641732,51.3259199,1393,airport_buffer,True
دکتر فاطمه زارعین متخصص اعصاب و روان,doctors,doctor,doctors,True,False,35.7714131,51.3554907,1394,,False
مرکز پزشکی مهرآوران,clinic,clinic,clinic,True,False,35.7063128,51.4552141,1395,airport_buffer,True
سونوگرافی مهر ایرانیان,clinic,,clinic,True,False,35.7206925,51.3528989,1396,airport_buffer,True
مطب دندانپزشکی دکتر فاطمه اسمی,doctors,doctor,doctors,True,False,35.8067236,51.4716759,1397,government_political,True
مطب دکتر زهرا ترشیزی,doctors,doctor,doctors,True,False,35.7681089,51.4119208,1398,,False
رادیولوژی و سونوگرافی سبز,doctors,doctor,doctors,True,False,35.6712552,51.336242,1399,airport_buffer,True
مطب دکتر احمد زمانیان,doctors,doctor,doctors,True,False,35.721373,51.3363729,1400,airport_buffer|government_political,True
درمانگاه خیریه صالح,clinic,,clinic,True,False,35.6804872,51.4162057,1401,government_political,True
مرکز سنجش تراکم استخوان ولیعصر,clinic,clinic,clinic,True,False,35.7155383,51.4073952,1402,government_political,True
Savagenome Genetic Clinic and Laboratory,,laboratory,laboratory,True,False,35.7456379,51.4121223,1403,,False
کلینیک سونریسا,clinic,clinic,clinic,True,False,35.7467077,51.2395681,1404,airport_buffer,True
مطب پوست و زیبایی دکتر حدیث مهرابی,clinic,clinic,clinic,True,False,35.7532391,51.5306493,1405,,False
درمانگاه شبانه‌روزی آیین شمس,clinic,,clinic,True,False,35.6813101,51.37138,1406,airport_buffer,True
دکتر نسرین کریمی - متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7140913,51.4029742,1407,government_political,True
کلینیک پوست و مو و زیبایی نیکچهر,clinic,clinic,clinic,True,False,35.7299221,51.5032446,1408,airport_buffer,True
مرکز ماساژ و لاغری سما فیت,clinic,clinic,clinic,True,False,35.7946227,51.5001353,1409,government_political,True
کلینیک زیبایی ستایش,clinic,clinic,clinic,True,False,35.7630617,51.33772,1410,,False
دکتر سیف الدین زاهدی,doctors,,doctors,True,False,35.6572647,51.3680733,1411,,False
رادیولوژی دکتر یاسر صافی,doctors,doctor,doctors,True,False,35.7563958,51.3936348,1412,,False
دکتر عبدالله رسولی (پوست،مو،لیزر),clinic,clinic,clinic,True,False,35.7600813,51.3336701,1413,government_political,True
درمانگاه سجاد,clinic,,clinic,True,False,35.6172386,51.4942288,1414,,False
فیزیوتراپی جاوید,clinic,,clinic,True,False,35.6999575,51.3648015,1415,airport_buffer|government_political,True
مطب رز دکتر رضوان موسوی,clinic,clinic,clinic,True,False,35.6314194,51.3685068,1416,,False
کلینیک درد آزا سلامت,clinic,clinic,clinic,True,False,35.7703992,51.3626893,1417,,False
آزمایشگاه دنا,,laboratory,laboratory,True,False,35.750112,51.4110658,1418,,False
استروبوسکوپی تهران (عکسبرداری از حنجره),clinic,clinic,clinic,True,False,35.7782957,51.3611222,1419,government_political,True
مطب دندانپزشکی دکتر طهوری,doctors,doctor,doctors,True,False,35.7579955,51.4062573,1420,government_political,True
آزمایشگاه بابک,,laboratory,laboratory,True,False,35.6812918,51.4495766,1421,airport_buffer,True
مرکز فوق تخصصی ستون فقرات آبادیس,clinic,clinic,clinic,True,False,35.7670797,51.442762,1422,government_political,True
مدیکال استراتژیست,,laboratory,laboratory,True,False,35.7496641,51.3038012,1423,government_political,True
مطب دکتر بهزاد امیری,clinic,clinic,clinic,True,False,35.7056919,51.3894437,1424,,False
کلینیک دکتر فروغ (مرکز جامع طب فیزیکی و توانبخشی),clinic,clinic,clinic,True,False,35.7100623,51.377259,1425,,False
کلینیک زیبایی ملورا,clinic,clinic,clinic,True,False,35.8001922,51.4701995,1426,,False
مرکز پرستاری کیانمهر,clinic,clinic,clinic,True,False,35.7093113,51.3738276,1427,,False
دکتر علی قاسمیان ،متخصص اطفال,clinic,clinic,clinic,True,False,35.7315476,51.4836463,1428,airport_buffer,True
متخصص کودکان ، نوزادان,clinic,clinic,clinic,True,False,35.7315633,51.4835543,1429,airport_buffer,True
کلینیک مشاوره آنید,clinic,clinic,clinic,True,False,35.7717804,51.378205,1430,,False
دکتر پدرام اطمینانی,doctors,doctor,doctors,True,False,35.8018591,51.4538271,1431,,False
unnamed,clinic,,clinic,True,False,35.747377,51.4108393,1432,,False
کلینیک پوست، مو و زیبایی دکتر مهسا گرجی,clinic,clinic,clinic,True,False,35.7665917,51.3572429,1433,,False
کلینیک پوست آرتمیس,clinic,clinic,clinic,True,False,35.7690616,51.3279513,1434,,False
انجمن دنیای بهتر,clinic,clinic,clinic,True,False,35.7723149,51.4367431,1435,,False
کلینیک زیبایی شهرزاد,clinic,clinic,clinic,True,False,35.71827,51.4446864,1436,airport_buffer,True
دکتر سارا ارژنگ جراح بینی,clinic,clinic,clinic,True,False,35.7578468,51.412738,1437,government_political,True
کلینیک درمان زخم دنیای زخم,clinic,clinic,clinic,True,False,35.7085136,51.3851808,1438,,False
دکتر عبدالرسول مولودی,doctors,doctor,doctors,True,False,35.7083285,51.3851996,1439,,False
مرکز پوست دکتر رکسانا صدوقی,clinic,clinic,clinic,True,False,35.7881016,51.4213154,1440,,False
مرکز جراحی محدود نوین دیدگان,clinic,,clinic,True,False,35.7270903,51.4164669,1441,government_political,True
مطب دکتر چراغچی,doctors,,doctors,True,False,35.6188456,51.4491101,1442,,False
دكترمكارچيان,clinic,clinic,clinic,True,False,35.7713893,51.4145736,1443,,False
دکتر حمید احمدی,doctors,doctor,doctors,True,False,35.7453669,51.4113563,1444,,False
کلینیک دندانپزشکی نیلا,doctors,doctor,doctors,True,False,35.760072,51.4084926,1445,,False
آزمایشگاه بابک,,laboratory,laboratory,True,False,35.6812704,51.44958,1446,airport_buffer,True
دکتر مهدی آقاعلیخانی,doctors,doctor,doctors,True,False,35.7990008,51.4142828,1447,,False
مطب دکتر حسین ملازم,doctors,doctor,doctors,True,False,35.7702249,51.3619999,1448,,False
مطب زیبایی دکتر اسما ارجمندی,doctors,clinic,doctors,True,False,35.743818,51.5302746,1449,,False
کلینیک دندان پزشکی فروردین,clinic,clinic,clinic,True,False,35.6879591,51.377031,1450,government_political,True
کلینیک فیزیوتراپی مدیا,clinic,physiotherapist,clinic,True,False,35.6772358,51.3890573,1451,,False
داروخانه دکتر گلابچی,hospital,hospital,hospital,True,True,35.7585022,51.4413515,1452,government_political,True
دکتر علیرضا صحرانورد,doctors,doctor,doctors,True,False,35.7585277,51.4103471,1453,government_political,True
کلینیک سردرد تهران,clinic,clinic,clinic,True,False,35.7583513,51.4055491,1454,government_political,True
جراح و متخصص زنان و زایمان و نازایی,doctors,doctor,doctors,True,False,35.755171,51.3038168,1455,government_political,True
کلینیک زیبایی لیلین,clinic,,clinic,True,False,35.766887,51.4566748,1456,,False
مطب دکتر سید حسن دیباجی,doctors,doctor,doctors,True,False,35.7808161,51.462,1457,,False
کلینیک رادیولوژی دهان، فک و صورت دکتر میرزایی,doctors,doctor,doctors,True,False,35.6370043,51.4109025,1458,,False
کلینیک درد افتخار,clinic,clinic,clinic,True,False,35.7756996,51.3662727,1459,,False
کلینیک دکتر وحید کاوه  فوق تخصص هماتولوژی و آنکولوژی,clinic,clinic,clinic,True,False,35.7557703,51.3769625,1460,,False
آزمایشگاه دنا,,laboratory,laboratory,True,False,35.7501035,51.4110915,1461,,False
کلینیک مغز و اعصاب الیسا,hospital,hospital,hospital,True,True,35.7584955,51.4055295,1462,government_political,True
ساختمان پزشکان مریم,doctors,,doctors,True,False,35.7347898,51.4330611,1463,,False
کلینیک ارتوپدی فنی کاویان طب,clinic,clinic,clinic,True,False,35.7971297,51.4341999,1464,government_political,True
(دکتر محمد شفیعی) کلینیک مایامون,doctors,doctor,doctors,True,False,35.7786869,51.3611631,1465,government_political,True
مرکز پزشکی- زیبایی مارین,,doctor,doctor,True,False,35.7463529,51.4651691,1466,,False
ساختمان پزشکان اندیشه,clinic,clinic,clinic,True,False,35.6972763,51.3752254,1467,,False
کلینیک پوست و مو رویش سبز,clinic,clinic,clinic,True,False,35.7647002,51.419198,1468,government_political,True
مطب زیبایی لانا,doctors,doctor,doctors,True,False,35.7798577,51.3662364,1469,,False
مرکز پریناتالوژی فروغ,doctors,doctor,doctors,True,False,35.7476847,51.4126815,1470,government_political,True
دندانپزشکی نسیم پارک وی,clinic,clinic,clinic,True,False,35.7868512,51.415571,1471,,False
ویولا کلینیک,clinic,clinic,clinic,True,False,35.7723999,51.3851642,1472,government_political,True
مطب دکتر محمد مهدی سرزعیم,doctors,doctor,doctors,True,False,35.7733069,51.4429498,1473,,False
کلینیک ارتودنسی دکتر ساغر هرندی,hospital,hospital,hospital,True,True,35.792743,51.4526377,1474,,False
پزشکی هسته ای خورشید,doctors,doctor,doctors,True,False,35.6762021,51.3295867,1475,airport_buffer|government_political,True
مرکز درمان در منزل امداد(وابسته به جهاد دانشگاهی علوم پزشکی شهیدبهشتی),clinic,clinic,clinic,True,False,35.7580988,51.4473257,1476,government_political,True
ليزر كلينيك تخت طاووس,clinic,clinic,clinic,True,False,35.7235698,51.4122435,1477,,False
درمانگاه منطقه ۱۰ شهرداری تهران,clinic,,clinic,True,False,35.6702165,51.354982,1478,airport_buffer|government_political,True
کلینیک طب فیزیکی و توانبخشی لگام,clinic,clinic,clinic,True,False,35.7488545,51.4094752,1479,,False
کلینیک پوست مو و لیزر نسیم مرکز,clinic,clinic,clinic,True,False,35.6834506,51.3770549,1480,government_political,True
کلینیک روانشناسی روان رشد,clinic,clinic,clinic,True,False,35.7270324,51.5290578,1481,,False
پلی‌کلنیک تخصصی شهید حیدری,clinic,,clinic,True,False,35.6968802,51.4063598,1482,government_political,True
کلینیک دندانپزشکی آنیسا,clinic,clinic,clinic,True,False,35.7666394,51.4138333,1483,,False
کلینت ونتا,clinic,clinic,clinic,True,False,35.7695535,51.4198244,1484,,False
کلینیک پستان دکتر فرهاد موسی زاده,clinic,clinic,clinic,True,False,35.7475142,51.4120195,1485,government_political,True
کلینیک زیبایی تلما,doctors,doctor,doctors,True,False,35.7465756,51.2339192,1486,airport_buffer|government_political,True
کلینیک زیبایی روما,clinic,clinic,clinic,True,False,35.6494254,51.3116815,1487,,False
درمانگاه تخصصي پوست و مو و زيبايي رونيكا,clinic,clinic,clinic,True,False,35.7956287,51.441968,1488,government_political,True
کلینیک زیبایی آندیا,clinic,clinic,clinic,True,False,35.7703555,51.3625967,1489,,False
کلینیک رزآبی,clinic,clinic,clinic,True,False,35.7830437,51.3790182,1490,,False
خانه ایمپلنت (دکتر پورشاهی),clinic,clinic,clinic,True,False,35.7867009,51.42425,1491,,False
کلینیک تخصصی پوست و مو آریوان,clinic,clinic,clinic,True,False,35.7374918,51.3060397,1492,airport_buffer|government_political,True
کلینیک دکتر خوانساری,clinic,clinic,clinic,True,False,35.7879935,51.4602635,1493,,False
مطب دکتر کاظم خوانساری,doctors,doctor,doctors,True,False,35.7444193,51.5633436,1494,,False
کلینیک زیبایی المابیوتی,clinic,clinic,clinic,True,False,35.7010149,51.3790096,1495,government_political,True
دکتر محسن اسلامی متخصص کلیه و مجاری ادراری و ناباروی و hpv,doctors,doctor,doctors,True,False,35.7755413,51.4642193,1496,,False
دکترمونانوروزی,doctors,doctor,doctors,True,False,35.7301995,51.4254619,1497,government_political,True
ساختمان پزشکان امام جعفرصادق نعمت آباد,clinic,clinic,clinic,True,False,35.630292,51.3584293,1498,,False
کلینیک چشم نور امید,clinic,clinic,clinic,True,False,35.699003,51.262615,1499,airport_buffer|government_political,True
مطب دکتر یوسف فام,doctors,doctor,doctors,True,False,35.7562304,51.3942187,1500,,False
unnamed,clinic,,clinic,True,False,35.6189812,51.4610441,1501,,False
دندانپزشکی دکتر زهرا خاکسار,,hospital,hospital,True,True,35.7228079,51.3261977,1502,airport_buffer,True
کلینیک زیبایی لومیر,clinic,clinic,clinic,True,False,35.8055418,51.4733856,1503,,False
کلینیک فیزیوتراپی پایدار,clinic,clinic,clinic,True,False,35.7709292,51.3656854,1504,,False
دکتر فرشته اصل بهار جراح و متخصص زنان و زایمان,doctors,,doctors,True,False,35.7781631,51.3607588,1505,government_political,True
کلینیک روانشناسی حس زندگی,clinic,clinic,clinic,True,False,35.779463,51.3648671,1506,,False
مطب زیبایی و لیزر بنیز,doctors,doctor,doctors,True,False,35.7534292,51.4756274,1507,,False
ارتوپدی فنی باریش,hospital,hospital,hospital,True,True,35.7723579,51.3240929,1508,,False
ساختمان پزشکان ترنج,clinic,clinic,clinic,True,False,35.7530722,51.5486332,1509,government_political,True
دکتر بنفشه تاج بخش,doctors,doctor,doctors,True,False,35.7479454,51.410478,1510,,False
مطب دکتر شیوا حاجی خانی,doctors,doctor,doctors,True,False,35.679877,51.4012486,1511,government_political,True
مطب دکتر محمد سبزی کاریان,doctors,doctor,doctors,True,False,35.6798979,51.4012357,1512,government_political,True
دکتر هومن مولوی,clinic,clinic,clinic,True,False,35.7913046,51.4185222,1513,government_political,True
لابراتوار سینا,,laboratory,laboratory,True,False,35.6726683,51.4711886,1514,airport_buffer,True
مطب دکتر سید رضا هاشمی,doctors,doctor,doctors,True,False,35.7821106,51.3765661,1515,government_political,True
کلینیک اورولوژی و ناتوانایی جنسی دکتر البرز وشتاسبی,clinic,clinic,clinic,True,False,35.7655366,51.476062,1516,,False
کلینیک دندانپزشکی تبسم مهر,clinic,clinic,clinic,True,False,35.7628227,51.3982312,1517,,False
کلینیک تخصصی طب کار دانیال,clinic,clinic,clinic,True,False,35.6372183,51.411074,1518,,False
unnamed,clinic,,clinic,True,False,35.7177749,51.4102598,1519,government_political,True
مطب دکتر احیا خان احمدی - متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7967109,51.4194786,1520,,False
کلینیک زیبایی آسو,clinic,clinic,clinic,True,False,35.7769955,51.365526,1521,government_political,True
کلینیک زیبایی مه رویان,clinic,clinic,clinic,True,False,35.7753678,51.4207004,1522,,False
کلینیک سلول های بنیادی دکتر فتحی,clinic,clinic,clinic,True,False,35.8009293,51.4610733,1523,,False
مطب پوست، زیبایی و لیزر نیژ,doctors,doctor,doctors,True,False,35.756175,51.3941866,1524,,False
کلینیک زیبایی مهر,clinic,clinic,clinic,True,False,35.7396499,51.4962172,1525,,False
مرکز فوق تخصصی گوارش، کبد و لاغری دکتر مقداد صداقت,clinic,clinic,clinic,True,False,35.7682918,51.4421615,1526,government_political,True
دکتر منصور همایونی,doctors,doctor,doctors,True,False,35.7475379,51.4121912,1527,government_political,True
کلینیک ارتوپدی فنی رادمان,clinic,clinic,clinic,True,False,35.7084784,51.3851949,1528,,False
دکتر بابک باب شریف,doctors,doctor,doctors,True,False,35.7586131,51.4107113,1529,government_political,True
مرکز دیالیز بیمارستان لبافی نژاد,clinic,dialysis,clinic,True,False,35.7672987,51.4637096,1530,,False
کلینیک مهر افروز,clinic,clinic,clinic,True,False,35.8119214,51.4596225,1531,,False
دکتر امیرحسین امامی میبدی,doctors,doctor,doctors,True,False,35.7587796,51.3617984,1532,,False
دکتر وهاب آسترکی,doctors,doctor,doctors,True,False,35.7989236,51.4734004,1533,,False
کلینیک لیما,clinic,clinic,clinic,True,False,35.7799847,51.4588386,1534,,False
مجموعه پزشکی سانیک,clinic,clinic,clinic,True,False,35.7172373,51.4072106,1535,,False
رادیولوژی و سونوگرافی دکتر شهریاریان,doctors,doctor,doctors,True,False,35.7083787,51.3837272,1536,,False
تصویربرداری و سونوگرافی معراج,doctors,doctor,doctors,True,False,35.7080553,51.3825872,1537,,False
مطب دکتر وحید معتمدی,doctors,doctor,doctors,True,False,35.7081545,51.3879699,1538,,False
مطب دكتر سيد محمود اسحق حسينى,doctors,doctor,doctors,True,False,35.7082722,51.3839104,1539,,False
مطب دکتر فرهاد شاهی,doctors,doctor,doctors,True,False,35.708311,51.3837812,1540,,False
دکتر عباس علی بخشی,doctors,doctor,doctors,True,False,35.7082696,51.3852432,1541,,False
مرکز تصویربرداری و ام آر آی تهران ۱۰۱,doctors,doctor,doctors,True,False,35.7085043,51.3851438,1542,,False
دکتر قره گزلو,doctors,doctor,doctors,True,False,35.7082485,51.3855463,1543,,False
گفتار درمانی باران ( شعبه غرب),clinic,speech_therapist,clinic,True,False,35.724237,51.3292756,1544,airport_buffer|government_political,True
مطب پوست و مو زیبایی دکتر محسنی,doctors,doctor,doctors,True,False,35.804083,51.4343634,1545,government_political,True
سونوگرافی و رادیولوژی لادن,doctors,doctor,doctors,True,False,35.7271083,51.4938467,1546,airport_buffer,True
دکتر الهام ظرافت فرد (خون و سرطان),doctors,doctor,doctors,True,False,35.7593471,51.4099814,1547,government_political,True
مطب دکتر شهریار عزیزی,,clinic,clinic,True,False,35.7776036,51.3581622,1548,,False
مطب دکتر مرتضی جلالی فخر,doctors,doctor,doctors,True,False,35.7580138,51.446921,1549,government_political,True
آزمایشگاه آناهیت,,laboratory,laboratory,True,False,35.7573782,51.1573538,1550,,False
پلی کلینیک تخصصی طاها تب,clinic,,clinic,True,False,35.7412229,51.5479856,1551,,False
دکتر امیر رضا معتبر,doctors,doctor,doctors,True,False,35.7996976,51.4688034,1552,,False
دکتر جواد خالقی,doctors,doctor,doctors,True,False,35.797291,51.4102705,1553,,False
کلینیک زیبایی آمیتیست,clinic,clinic,clinic,True,False,35.6997367,51.3658078,1554,airport_buffer|government_political,True
آزمایشگاه دنا,hospital,hospital,hospital,True,True,35.7500692,51.4110696,1555,,False
درمانگاه عمومی شهرداری منطقه ۹,clinic,,clinic,True,False,35.6860595,51.3464032,1556,airport_buffer,True
مطب دکتر نوید رفعتی نژاد,doctors,,doctors,True,False,35.7796107,51.3622802,1557,government_political,True
کلینیک زیبایی آسا,clinic,clinic,clinic,True,False,35.638974,51.4109558,1558,,False
مجتمع پزشکی تخصصی آوی‌سینا,clinic,clinic,clinic,True,False,35.6869763,51.3629556,1559,airport_buffer|government_political,True
کلینیک تخصصی و رادیولوژی دندانپزشکی مهر گاندی,clinic,clinic,clinic,True,False,35.7551213,51.4130349,1560,government_political,True
کلینیک زیبایی نیکی,clinic,clinic,clinic,True,False,35.6975561,51.3752764,1561,,False
مجتمع پزشکی شفاء,clinic,clinic,clinic,True,False,35.7565986,51.162908,1562,,False
اورژانس بیمارستان میلاد,hospital,hospital,hospital,True,True,35.745083,51.3802188,1563,,False
مطب پوست و مو شیلر بیوتی,clinic,clinic,clinic,True,False,35.7342708,51.3584021,1564,,False
مرکز تصویربرداری امید نوین,hospital,hospital,hospital,True,True,35.7562819,51.3955302,1565,,False
آزمایشگاه تشخیص پزشکی بابک,,laboratory,laboratory,True,False,35.681324,51.4496205,1566,airport_buffer,True
کلینیک زیبایی سام شعبه زعفرانیه,clinic,clinic,clinic,True,False,35.7932284,51.4108218,1567,,False
دکتر محمد زواره ای بوتاکس معده,doctors,doctor,doctors,True,False,35.772027,51.3784506,1568,,False
پروتز مو گلها هایفیکس,clinic,clinic,clinic,True,False,35.7418624,51.4437246,1569,government_political,True
مرکز ترک اعتیاد آوای سحر,clinic,,clinic,True,False,35.740709,51.5512753,1570,,False
درمانگاه شبانه روزی لاله زاگرس,clinic,clinic,clinic,True,False,35.7254348,51.46908,1571,airport_buffer|government_political,True
درمان کمردرد از راه دور دکتر محمدی,clinic,clinic,clinic,True,False,35.7892387,51.4235436,1572,,False
کلینیک زیبایی دکتر یسری طباطبایی,clinic,clinic,clinic,True,False,35.8122419,51.4570183,1573,,False
کلینیک زیبایی شاداب,clinic,clinic,clinic,True,False,35.7616439,51.3360714,1574,,False
رادیولوژی دهان، فک و صورت دکتر شاهین همتی,clinic,clinic,clinic,True,False,35.7690993,51.4589477,1575,government_political,True
مطب دکتر غلامرضا امینی فوق تخصص قلب,doctors,doctor,doctors,True,False,35.6922635,51.4813186,1576,airport_buffer|government_political,True
کلینیک گفتاردرمانی کاردرمانی و نوروتراپی ماهان,clinic,clinic,clinic,True,False,35.6315757,51.3752093,1577,,False
دندانپزشکی دکتر برشوئی,doctors,doctor,doctors,True,False,35.7885518,51.4230579,1578,,False
کلینیک فیزیوتراپی فردین,hospital,hospital,hospital,True,True,35.7466035,51.2477848,1579,airport_buffer,True
کلینیک زیبایی ماه زر,clinic,clinic,clinic,True,False,35.7712639,51.367641,1580,,False
رادیولوژی فک دندان و صورت,doctors,doctor,doctors,True,False,35.7814383,51.3712126,1581,,False
طب کار آریا پژوهان,,laboratory,laboratory,True,False,35.7086889,51.3751785,1582,government_political,True
فیزیوتراپی شفابخش,clinic,physiotherapist,clinic,True,False,35.7102402,51.4487649,1583,airport_buffer|government_political,True
مرکز زیبایی دکتر الگا,clinic,clinic,clinic,True,False,35.8130301,51.4109952,1584,,False
مطب پوست و زیبایی دکتر نازیلا محمدزاده,doctors,doctor,doctors,True,False,35.7257091,51.5196786,1585,government_political,True
Loveya Skincare,clinic,clinic,clinic,True,False,35.7924421,51.4161584,1586,,False
بیمارستان نور,hospital,hospital,hospital,True,True,35.6103699,51.4386695,1587,,False
سونوگرافی و رادیولوژی دکتر الهی فر,,laboratory,laboratory,True,False,35.7562301,51.3946037,1588,,False
مطب متخصص پزشکی ورزشی,doctors,doctor,doctors,True,False,35.7679799,51.4603083,1589,government_political,True
مطب دکتر ناصر امینی صدر,doctors,doctor,doctors,True,False,35.7630359,51.4436204,1590,,False
مطب دکتر ایوب صالحی,hospital,hospital,hospital,True,True,35.735506,51.3419725,1591,,False
